,Attack,Defense,Overall,Standardised,Quantile
CRUSADERS,4.806424344885883,-9.370879120879122,14.177303465765004,1.9217579790023123,0.9726818909812792
HURRICANES,4.561431623931624,-7.738400488400489,12.299832112332112,1.6697495336784276,0.9525155355158734
CHIEFS,1.2171092796092797,-4.143086080586081,5.360195360195362,0.7382588529706934,0.7698214172974878
LIONS,5.327315541601258,1.6214678178963897,3.7058477237048675,0.5161997652861288,0.697142552896619
WARATAHS,2.7235195360195363,-0.4594780219780225,3.182997557997559,0.4460188503249973,0.6722081852481206
HIGHLANDERS,-0.08257020757020743,-1.975503663003664,1.8929334554334563,0.2728566615859334,0.6075182990902263
JAGUARES,-0.563398140321217,-1.8665821358129056,1.3031839954916886,0.19369601593412328,0.5767930442046184
SHARKS,0.8581994928148778,2.1665962242885315,-1.3083967314736538,-0.15685015758643117,0.4376814710008988
BULLS,0.40377571146801966,2.577416173570019,-2.1736404621019996,-0.2729897338218784,0.39243055359272655
STORMERS,-3.1620879120879115,-0.42883307169021506,-2.7332548403976964,-0.34810542024624214,0.36388050692251617
REBELS,-0.30372405372405326,3.641636141636141,-3.9453601953601942,-0.5108033945798212,0.3047443659771102
BLUES,-1.81814713064713,2.9849664224664214,-4.803113553113552,-0.625937556154922,0.2656779498831806
BRUMBIES,-6.002136752136752,-0.04983211233211282,-5.95230463980464,-0.7801907002082533,0.21763931772951273
REDS,-6.112484737484736,2.9593253968253967,-9.071810134310134,-1.1989143885416134,0.11528061816130158
SUNWOLVES,-3.3331043956043955,10.699175824175823,-14.032280219780219,-1.8647463076434547,0.03110848625897947
